,model,batch_size,epochs,dataset_size,time_to_train,time_to_retrain,time_to_predict,accuracy,name
2055,RNN,128,1,42000,4.911942005157471,2.9828720092773438,1.48313570022583,0.8845000267028809,Dani
2056,FNN,128,1,42000,5.618150472640991,4.936689138412476,0.8122191429138184,0.9153000116348267,Dani
2057,CNN,128,1,42000,7.763288259506226,7.346489429473877,0.8571662902832031,0.9664000272750854,Dani
2058,RNN,128,1,42600,5.350347280502319,2.9356889724731445,1.29292631149292,0.8586000204086304,Dani
2059,FNN,128,1,42600,5.8074047565460205,4.852020025253296,0.8178369998931885,0.9140999913215637,Dani
2060,CNN,128,1,42600,7.5450990200042725,6.786515951156616,0.8333501815795898,0.9689000248908997,Dani
2061,RNN,128,1,43200,5.128114700317383,2.9739248752593994,1.292375087738037,0.8302000164985657,Dani
2062,FNN,128,1,43200,5.710139751434326,4.91373872756958,0.7748215198516846,0.911300003528595,Dani
2063,CNN,128,1,43200,7.645269870758057,6.752454996109009,0.8463056087493896,0.9641000032424927,Dani
2064,RNN,128,1,43800,5.019006967544556,3.059096097946167,1.3310308456420898,0.8784999847412109,Dani
2065,FNN,128,1,43800,5.749298095703125,4.8320395946502686,0.8079445362091064,0.9169999957084656,Dani
2066,CNN,128,1,43800,7.765739917755127,6.888942241668701,1.368119239807129,0.9685999751091003,Dani
2067,RNN,128,1,44400,4.987888336181641,3.050649642944336,1.304239273071289,0.8044999837875366,Dani
2068,FNN,128,1,44400,5.930038213729858,4.88762354850769,0.7785851955413818,0.9128999710083008,Dani
2069,CNN,128,1,44400,7.77919340133667,6.987871170043945,0.8544583320617676,0.9696000218391418,Dani
2070,RNN,128,1,45000,5.002044916152954,2.9312868118286133,1.312758207321167,0.9086999893188477,Dani
2071,FNN,128,1,45000,5.873171329498291,4.816280364990234,1.3599755764007568,0.906499981880188,Dani
2072,CNN,128,1,45000,7.8318657875061035,7.056206464767456,0.8305511474609375,0.9659000039100647,Dani
2073,RNN,128,1,45600,5.2868592739105225,2.976548433303833,1.307603359222412,0.8705999851226807,Dani
2074,FNN,128,1,45600,5.924036264419556,5.241092920303345,0.77937912940979,0.914900004863739,Dani
2075,CNN,128,1,45600,8.256767749786377,7.329147815704346,0.8476080894470215,0.9703999757766724,Dani
2076,RNN,128,1,46200,5.374216079711914,3.2924089431762695,1.2812647819519043,0.8522999882698059,Dani
2077,FNN,128,1,46200,6.047064781188965,5.223759889602661,0.7773146629333496,0.9139999747276306,Dani
2078,CNN,128,1,46200,8.108716249465942,7.365307569503784,0.8171722888946533,0.9697999954223633,Dani
2079,RNN,128,1,46800,5.277474880218506,3.173466682434082,1.4243481159210205,0.8676000237464905,Dani
2080,FNN,128,1,46800,6.259023904800415,5.1255247592926025,0.7632534503936768,0.9140999913215637,Dani
2081,CNN,128,1,46800,8.113688707351685,7.578950881958008,0.8477463722229004,0.9703999757766724,Dani
2082,RNN,128,1,47400,5.098289489746094,3.1894774436950684,1.3441588878631592,0.9003000259399414,Dani
2083,FNN,128,1,47400,6.064610481262207,4.958108901977539,1.3644042015075684,0.9115999937057495,Dani
2084,CNN,128,1,47400,8.20930027961731,7.391287803649902,0.8025407791137695,0.9708999991416931,Dani
2085,RNN,128,1,48000,5.168882369995117,3.1805922985076904,1.3905830383300781,0.8737999796867371,Dani
2086,FNN,128,1,48000,6.12300181388855,5.180495023727417,0.7842154502868652,0.9139000177383423,Dani
2087,CNN,128,1,48000,8.339662313461304,7.445732116699219,0.8106081485748291,0.9703999757766724,Dani
2088,RNN,128,1,48600,5.365032434463501,3.3204874992370605,1.2811510562896729,0.8927000164985657,Dani
2089,FNN,128,1,48600,6.194052696228027,5.2755491733551025,0.7629694938659668,0.9192000031471252,Dani
2090,CNN,128,1,48600,8.363085269927979,7.4984211921691895,0.831763744354248,0.9674000144004822,Dani
2091,RNN,128,1,49200,5.450473070144653,3.333686351776123,1.279390573501587,0.8948000073432922,Dani
2092,FNN,128,1,49200,6.291051149368286,5.662629127502441,0.7809369564056396,0.9144999980926514,Dani
2093,CNN,128,1,49200,8.66194200515747,7.867768049240112,0.8489372730255127,0.9713000059127808,Dani
2094,RNN,128,1,49800,5.344227313995361,3.1854302883148193,1.3274037837982178,0.8852999806404114,Dani
