,model,batch_size,epochs,dataset_size,time_to_train,time_to_retrain,time_to_predict,accuracy,name
179,CNN,128,1,50400,12.98518180847168,11.474389553070068,1.2294809818267822,0.9692999720573425,Philippa
180,RNN,128,1,51000,6.47367000579834,2.904047966003418,1.4194777011871338,0.8938000202178955,Philippa
181,FNN,128,1,51000,10.650094747543335,9.847527265548706,1.4069850444793701,0.9138000011444092,Philippa
182,CNN,128,1,51000,12.648334980010986,11.213497400283813,1.2645046710968018,0.9717000126838684,Philippa
183,RNN,128,1,51600,6.214051961898804,3.030104160308838,1.4627704620361328,0.8737000226974487,Philippa
184,FNN,128,1,51600,10.859241008758545,9.419710874557495,0.9392642974853516,0.9125999808311462,Philippa
185,CNN,128,1,51600,12.787831783294678,11.698275804519653,1.2733018398284912,0.9710999727249146,Philippa
186,RNN,128,1,52200,6.128943681716919,3.0769925117492676,1.4102299213409424,0.8711000084877014,Philippa
187,FNN,128,1,52200,14.152792930603027,9.854910373687744,1.3305151462554932,0.9143000245094299,Philippa
188,CNN,128,1,52200,13.357264518737793,11.94552755355835,1.2973012924194336,0.9706000089645386,Philippa
189,RNN,128,1,52800,7.180292367935181,3.366389751434326,1.5278923511505127,0.8913000226020813,Philippa
190,FNN,128,1,52800,12.315971851348877,9.60908579826355,1.0510468482971191,0.9139999747276306,Philippa
191,CNN,128,1,52800,33.627321004867554,13.9992356300354,1.6352782249450684,0.9710000157356262,Philippa
192,RNN,128,1,53400,8.763592004776001,3.9038357734680176,1.7529332637786865,0.906499981880188,Philippa
193,FNN,128,1,53400,12.343729496002197,10.031626462936401,1.0947461128234863,0.9074000120162964,Philippa
194,CNN,128,1,53400,14.087265729904175,12.123229742050171,1.513808250427246,0.97079998254776,Philippa
195,RNN,128,1,54000,8.309488296508789,3.649846076965332,1.6828606128692627,0.8903999924659729,Philippa
196,FNN,128,1,54000,12.032764434814453,10.16715407371521,1.045841932296753,0.9164999723434448,Philippa
197,CNN,128,1,54000,14.080865859985352,12.107159852981567,1.3765544891357422,0.972000002861023,Philippa
198,RNN,128,1,54600,7.902996778488159,3.7485740184783936,1.7076458930969238,0.900600016117096,Philippa
199,FNN,128,1,54600,11.806543588638306,10.206453800201416,1.0163323879241943,0.9120000004768372,Philippa
200,CNN,128,1,54600,13.93347716331482,12.449875593185425,1.363436222076416,0.9693999886512756,Philippa
201,RNN,128,1,55200,7.36910080909729,3.520704507827759,1.58205246925354,0.8834999799728394,Philippa
202,FNN,128,1,55200,12.50891637802124,10.11228060722351,0.9883508682250977,0.917900025844574,Philippa
203,CNN,128,1,55200,13.8321533203125,12.436225891113281,1.291914701461792,0.9732999801635742,Philippa
204,RNN,128,1,55800,7.035585403442383,3.3986990451812744,1.4922258853912354,0.8453999757766724,Philippa
205,FNN,128,1,55800,11.746578693389893,10.391404151916504,0.9688458442687988,0.9139000177383423,Philippa
206,CNN,128,1,55800,22.023722887039185,12.26521897315979,1.2826330661773682,0.9736999869346619,Philippa
207,RNN,128,1,56400,6.651593208312988,3.3117926120758057,1.4348905086517334,0.8978999853134155,Philippa
208,FNN,128,1,56400,11.70464825630188,10.253171443939209,1.0038330554962158,0.9154000282287598,Philippa
