,model,batch_size,epochs,dataset_size,time_to_train,time_to_retrain,time_to_predict,accuracy,name
737,CNN,128,1,18000,2.2925543785095215,1.6655325889587402,0.5653290748596191,0.9397000074386597,Aleks2
738,RNN,128,1,18600,2.667144298553467,1.1270229816436768,0.8362612724304199,0.7680000066757202,Aleks2
739,FNN,128,1,18600,2.713987350463867,2.114868402481079,0.711754322052002,0.8859999775886536,Aleks2
740,CNN,128,1,18600,2.3050975799560547,1.6501805782318115,0.5929207801818848,0.9431999921798706,Aleks2
741,RNN,128,1,19200,2.5065314769744873,1.207385540008545,0.8298447132110596,0.7361999750137329,Aleks2
742,FNN,128,1,19200,2.5640954971313477,2.047689199447632,0.7179791927337646,0.902999997138977,Aleks2
743,CNN,128,1,19200,2.2826988697052,1.67244553565979,0.5865168571472168,0.944100022315979,Aleks2
744,RNN,128,1,19800,2.6221556663513184,1.1497440338134766,0.8582320213317871,0.7832000255584717,Aleks2
745,FNN,128,1,19800,2.7999730110168457,2.2398006916046143,0.7113635540008545,0.8978999853134155,Aleks2
746,CNN,128,1,19800,2.386866331100464,1.7226223945617676,0.6002223491668701,0.9430999755859375,Aleks2
747,RNN,128,1,20400,2.6442084312438965,1.131561040878296,0.8447279930114746,0.8004000186920166,Aleks2
748,FNN,128,1,20400,2.9108166694641113,2.3238441944122314,0.7294137477874756,0.8888999819755554,Aleks2
749,CNN,128,1,20400,2.4008002281188965,1.797060251235962,0.5519618988037109,0.9397000074386597,Aleks2
750,RNN,128,1,21000,2.653439998626709,1.0909209251403809,0.8304622173309326,0.6963000297546387,Aleks2
751,FNN,128,1,21000,2.6253697872161865,1.8923406600952148,0.5682270526885986,0.8934999704360962,Aleks2
752,CNN,128,1,21000,2.385796546936035,1.892225742340088,0.5573616027832031,0.9466000199317932,Aleks2
753,RNN,128,1,21600,2.632965564727783,1.0420827865600586,0.8199541568756104,0.7384999990463257,Aleks2
754,FNN,128,1,21600,2.5131309032440186,1.8371808528900146,0.5510191917419434,0.9006999731063843,Aleks2
755,CNN,128,1,21600,2.376596689224243,1.92514967918396,0.5662515163421631,0.9509000182151794,Aleks2
756,RNN,128,1,22200,2.7520751953125,1.1664807796478271,0.8516631126403809,0.767300009727478,Aleks2
